member_id,first_name,middle_name,last_name,birth_date,ssn,gender,address1,address2,city,state,zip,member_external_id
RI0021726,JASON,DOUGLAS,JIMENEZ,,,MALE,,,,RI,,1863316783
RI0021727,CAMERON,,STRONG,,,MALE,,,,RI,,1365939438
RI0021728,ERIC,MICHAEL,PRESTON,,,MALE,,,,RI,,1066361272
RI0021729,SUSAN,,WEST,,,FEMALE,,,,RI,,1268242351
RI0021730,KIMBERLY,,PEARSON,,,FEMALE,,,,RI,,1647820688
RI0021731,EDWARD,EMILY,MORENO,,,MALE,,,,RI,,1672966745
RI0021732,ERIN,,BROWN,,,MALE,,,,RI,,1987934748
RI0021733,TYLER,KENDRA,BOWERS,,,FEMALE,,,,RI,,1025344709
RI0021734,JESSICA,GERALD,DIAZ,,,FEMALE,,,,RI,,1278133204
RI0021735,DEBBIE,,REYNOLDS,,,MALE,,,,RI,,1771401722
RI0021736,PEGGY,,OWENS,,,FEMALE,,,,RI,,1683127599
RI0021737,ERIC,JAMES,KELLEY,,,MALE,,,,RI,,1516858814
RI0021738,ROBERT,RYAN,WHITAKER,,,MALE,,,,RI,,1346291936
RI0021739,GINA,,ROTH,,,FEMALE,,,,RI,,1807281904
RI0021740,BRITTANY,BRENDA,MAY,,,MALE,,,,RI,,1453706983
RI0021741,YOLANDA,,ROACH,,,MALE,,,,RI,,1843387115
RI0021742,HARRY,LINDA,WHITE,,,MALE,,,,RI,,1154818918
RI0021743,MICHAEL,LESLIE,KENNEDY,,,FEMALE,,,,RI,,1104937190
RI0021744,THOMAS,GUY,FUENTES,,,FEMALE,,,,RI,,1027623612
RI0021745,JAIME,JERRY,RAY,,,MALE,,,,RI,,1919951179
RI0021746,SHELLEY,WILLIAM,JONES,,,MALE,,,,RI,,1492704133
RI0021747,CATHERINE,NATHANIEL,BRENNAN,,,FEMALE,,,,RI,,1699691985
RI0021748,SAMUEL,CHRISTOPHER,COOPER,,,FEMALE,,,,RI,,1132466881
RI0021749,CHRISTINE,,MERCADO,,,FEMALE,,,,RI,,1025221666
RI0021750,KARA,,GRIFFIN,,,FEMALE,,,,RI,,1270967769
RI0021751,CATHERINE,HAROLD,PEREZ,,,FEMALE,,,,RI,,1101870453
RI0021752,SARA,JOSHUA,PIERCE,,,FEMALE,,,,RI,,1949685362
RI0021753,CARLA,STEPHANIE,MOSLEY,,,FEMALE,,,,RI,,1123640972
RI0021754,PHILLIP,,GRAHAM,,,FEMALE,,,,RI,,1993749408
RI0021755,HEIDI,WANDA,RODRIGUEZ,,,FEMALE,,,,RI,,1977180356
RI0021756,KIMBERLY,,FORD,,,FEMALE,,,,RI,,1177569516
RI0021757,RICHARD,,ROMERO,,,FEMALE,,,,RI,,1223772975
RI0021758,ALICIA,,HOPKINS,,,MALE,,,,RI,,1392458359
RI0021759,JEREMY,CANDACE,GRIFFITH,,,MALE,,,,RI,,1521792216
RI0021760,TERRI,AUSTIN,CRAWFORD,,,FEMALE,,,,RI,,1344842514
RI0021761,LINDA,SHAWN,MILLER,,,MALE,,,,RI,,1103427210
RI0021762,CHRISTIAN,,GARZA,,,MALE,,,,RI,,1372735425
RI0021763,NATHAN,AARON,JONES,,,MALE,,,,RI,,1711832117
RI0021764,SHARON,DONNA,NAVARRO,,,FEMALE,,,,RI,,1706828315
RI0021765,LYNN,TIMOTHY,BOLTON,,,FEMALE,,,,RI,,1972374660
RI0021766,LEON,,LEE,,,MALE,,,,RI,,1928050607
RI0021767,STEPHEN,CHARLES,WEAVER,,,FEMALE,,,,RI,,1003992839
RI0021768,BRIAN,ALYSSA,WALTERS,,,MALE,,,,RI,,1657490910
RI0021769,LISA,,JACOBS,,,FEMALE,,,,RI,,1527701989
RI0021770,DAWN,,GILL,,,MALE,,,,RI,,1888169127
RI0021771,TAYLOR,MATTHEW,YOUNG,,,FEMALE,,,,RI,,1105748762
RI0021772,STACY,,GONZALEZ,,,MALE,,,,RI,,1664462172
RI0021773,MICHELLE,JASON,COMPTON,,,MALE,,,,RI,,1945569379
RI0021774,TAYLOR,,ADAMS,,,FEMALE,,,,RI,,1595824811
RI0021775,CHRISTOPHER,,RIVERA,,,MALE,,,,RI,,1074254323
RI0021776,SHERI,JEFFREY,MILES,,,MALE,,,,RI,,1614186782
RI0021777,DANIELLE,,TUCKER,,,MALE,,,,RI,,1632711507
RI0021778,JOHN,ALLEN,MURPHY,,,MALE,,,,RI,,1937702898
RI0021779,MICHAEL,,MERCADO,,,MALE,,,,RI,,1129636568
RI0021780,JERMAINE,,MALONE,,,FEMALE,,,,RI,,1087366213
RI0021781,JOHN,,WALSH,,,FEMALE,,,,RI,,1774775165
RI0021782,CANDICE,,SANTIAGO,,,MALE,,,,RI,,1210490742
RI0021783,ROBERT,ALEXA,MELTON,,,MALE,,,,RI,,1906632565
RI0021784,NICOLE,ASHLEY,SMITH,,,MALE,,,,RI,,1194887361
RI0021785,SCOTT,,PITTS,,,MALE,,,,RI,,1225972211
RI0021786,RACHEL,ELIZABETH,POWERS,,,FEMALE,,,,RI,,1836656609
RI0021787,DOROTHY,,PAYNE,,,MALE,,,,RI,,1556070614
RI0021788,WILLIAM,,MCGEE,,,FEMALE,,,,RI,,1816182180
RI0021789,MADISON,,WADE,,,MALE,,,,RI,,1426875048
RI0021790,CHRISTOPHER,VANESSA,JOHNSTON,,,MALE,,,,RI,,1327762264
RI0021791,LUKE,,LOPEZ,,,MALE,,,,RI,,1734927426
RI0021792,MELISSA,DAVID,IRWIN,,,MALE,,,,RI,,1174090672
RI0021793,EDWARD,,PETERSON,,,MALE,,,,RI,,1219578789
RI0021794,AMY,JACK,TORRES,,,MALE,,,,RI,,1561297526
RI0021795,ALEJANDRO,,BLACK,,,FEMALE,,,,RI,,1219862584
RI0021796,ROBERT,ERICA,MILLER,,,FEMALE,,,,RI,,1147182796
RI0021797,VINCENT,,ROSE,,,MALE,,,,RI,,1798416036
RI0021798,MARVIN,RICKY,WRIGHT,,,FEMALE,,,,RI,,1654244172
RI0021799,BARBARA,IAN,MARTINEZ,,,FEMALE,,,,RI,,1475674678
RI0021800,STEPHANIE,JAMES,HARRIS,,,MALE,,,,RI,,1389011355
RI0021801,MARY,BETH,CAREY,,,MALE,,,,RI,,1517299882
RI0021802,COREY,,TUCKER,,,MALE,,,,RI,,1916845463
RI0021803,WILLIAM,,FRENCH,,,MALE,,,,RI,,1913574543
RI0021804,BRANDI,,OBRIEN,,,MALE,,,,RI,,1812661419
RI0021805,PAUL,,PAGE,,,FEMALE,,,,RI,,1341084224
RI0021806,CHRISTOPHER,,TATE,,,FEMALE,,,,RI,,1656343485
RI0021807,JOHN,,SMITH,,,FEMALE,,,,RI,,1911494190
RI0021808,ERIC,ANGELA,STEPHENS,,,MALE,,,,RI,,1241438225
RI0021809,COURTNEY,,TURNER,,,MALE,,,,RI,,1004894525
RI0021810,HENRY,RICHARD,FISHER,,,FEMALE,,,,RI,,1450967898
RI0021811,THOMAS,SHAWN,RICHARDSON,,,FEMALE,,,,RI,,1611181461
RI0021812,STEPHEN,,TORRES,,,FEMALE,,,,RI,,1969675456
RI0021813,CAMERON,BEVERLY,MILES,,,FEMALE,,,,RI,,1807448547
RI0021814,PAMELA,,DAY,,,FEMALE,,,,RI,,1367373531
RI0021815,CHASE,MARK,HALL,,,MALE,,,,RI,,1367607677
RI0021816,YVETTE,KENNETH,HAWKINS,,,FEMALE,,,,RI,,1428525762
RI0021817,BRITTANY,,MCGUIRE,,,FEMALE,,,,RI,,1479897747
RI0021818,LATOYA,DAVID,GARRETT,,,FEMALE,,,,RI,,1298801732
RI0021819,MONICA,TIMOTHY,CHAMBERS,,,MALE,,,,RI,,1014680815
RI0021820,CHRISTIAN,,WATSON,,,FEMALE,,,,RI,,1976566262
RI0021821,SARA,,MATHEWS,,,FEMALE,,,,RI,,1517608380
RI0021822,JASON,,BARRETT,,,FEMALE,,,,RI,,1112329391
RI0021823,DAVID,SHERRY,WILLIAMS,,,MALE,,,,RI,,1335617088
RI0021824,CHRISTOPHER,,MULLINS,,,FEMALE,,,,RI,,1869621083
RI0021825,JUSTIN,,RODRIGUEZ,,,FEMALE,,,,RI,,1447889962
RI0021826,JAMES,DANIEL,GONZALES,,,MALE,,,,RI,,1993850314
RI0021827,KIMBERLY,NATALIE,NASH,,,FEMALE,,,,RI,,1932379663
RI0021828,ROBERT,,MCLEAN,,,MALE,,,,RI,,1165648898
RI0021829,MELANIE,,MAYNARD,,,MALE,,,,RI,,1358953858
RI0021830,MELINDA,LEE,BAILEY,,,MALE,,,,RI,,1803892825
RI0021831,BRITTANY,,HARPER,,,FEMALE,,,,RI,,1172619402
RI0021832,BRIAN,,WOODWARD,,,MALE,,,,RI,,1736816953
RI0021833,SANDRA,MARCUS,MURILLO,,,FEMALE,,,,RI,,1461178362
RI0021834,ANGELA,MARK,DOYLE,,,MALE,,,,RI,,1211608278
RI0021835,ANTHONY,JOEL,CRUZ,,,MALE,,,,RI,,1859862224
RI0021836,MICHAEL,,BLACKWELL,,,FEMALE,,,,RI,,1265400064
RI0021837,CHARLES,,SMITH,,,MALE,,,,RI,,1180885465
RI0021838,JAMES,BRANDON,OSBORNE,,,MALE,,,,RI,,1198109808
RI0021839,JASON,,COX,,,FEMALE,,,,RI,,1188153307
RI0021840,LUIS,,VARGAS,,,MALE,,,,RI,,1482377330
RI0021841,JENNIFER,GABRIELLA,SMITH,,,FEMALE,,,,RI,,1363966225
RI0021842,EDDIE,MICHAEL,SMITH,,,MALE,,,,RI,,1136599765
RI0021843,NANCY,CRYSTAL,COMBS,,,FEMALE,,,,RI,,1522748408
RI0021844,BLAKE,CANDICE,DAVIS,,,MALE,,,,RI,,1453359873
RI0021845,CHLOE,CHELSEA,SCHMIDT,,,FEMALE,,,,RI,,1170468514
RI0021846,SARAH,JASON,HERRERA,,,MALE,,,,RI,,1408923513
RI0021847,DANIEL,,NEWMAN,,,MALE,,,,RI,,1623317182
RI0021848,ALLISON,,MILLS,,,MALE,,,,RI,,1657865706
RI0021849,JOEL,,RILEY,,,MALE,,,,RI,,1500651937
RI0021850,JOEL,ERICA,MYERS,,,FEMALE,,,,RI,,1308141747
RI0021851,GREGORY,DAVID,ROBINSON,,,MALE,,,,RI,,1309653005
RI0021852,LISA,,RODRIGUEZ,,,MALE,,,,RI,,1778535992
RI0021853,FRED,,GARCIA,,,MALE,,,,RI,,1910251223
RI0021854,ROBERT,,MOORE,,,FEMALE,,,,RI,,1508711222
RI0021855,CLAYTON,,PETERSON,,,FEMALE,,,,RI,,1911302846
RI0021856,ZACHARY,,RODGERS,,,MALE,,,,RI,,1201733119
RI0021857,OLIVIA,WILLIAM,GONZALEZ,,,MALE,,,,RI,,1690993619
RI0021858,GWENDOLYN,JENNA,WALTERS,,,MALE,,,,RI,,1694363951
RI0021859,TAMMY,JOHN,WHEELER,,,MALE,,,,RI,,1203446573
RI0021860,DAVID,,JONES,,,FEMALE,,,,RI,,1314561141
RI0021861,MATTHEW,,EVANS,,,FEMALE,,,,RI,,1629822397
RI0021862,MICHAEL,,BAKER,,,FEMALE,,,,RI,,1808177124
RI0021863,KATHRYN,KIMBERLY,STOKES,,,MALE,,,,RI,,1800884548
RI0021864,MARY,,WEBB,,,MALE,,,,RI,,1176729899
RI0021865,WESLEY,,PADILLA,,,FEMALE,,,,RI,,1382903341
RI0021866,JOHN,,KIDD,,,FEMALE,,,,RI,,1582664157
RI0021867,TERESA,AMY,LYNN,,,FEMALE,,,,RI,,1931344170
RI0021868,MEGAN,,SNYDER,,,MALE,,,,RI,,1007903694
RI0021869,JOSE,,SALINAS,,,MALE,,,,RI,,1382537708
RI0021870,LUIS,,HENSLEY,,,MALE,,,,RI,,1526259793
RI0021871,LARRY,KATIE,DEAN,,,FEMALE,,,,RI,,1295922072
RI0021872,BELINDA,WALTER,CURTIS,,,FEMALE,,,,RI,,1526605821
RI0021873,BRIAN,CHRISTOPHER,CLARK,,,FEMALE,,,,RI,,1218892847
RI0021874,TIMOTHY,BRIAN,JOHNSON,,,FEMALE,,,,RI,,1657004612
RI0021875,SHAWN,,MAY,,,FEMALE,,,,RI,,1312307764
RI0021876,JAMES,,RUBIO,,,MALE,,,,RI,,1463689605
RI0021877,THOMAS,ALICE,DAVIS,,,FEMALE,,,,RI,,1831358815
RI0021878,MATTHEW,,WELCH,,,MALE,,,,RI,,1884948176
RI0021879,JOSEPH,,CHAPMAN,,,FEMALE,,,,RI,,1218409553
RI0021880,MATTHEW,KATHY,FRYE,,,MALE,,,,RI,,1256736286
RI0021881,PAMELA,ARIANA,WRIGHT,,,FEMALE,,,,RI,,1034681833
RI0021882,CODY,,CARLSON,,,FEMALE,,,,RI,,1966564087
RI0021883,CHARLES,,GROSS,,,MALE,,,,RI,,1781595033
RI0021884,SHAWNA,KYLE,HAMPTON,,,FEMALE,,,,RI,,1688512247
RI0021885,MITCHELL,,EVANS,,,MALE,,,,RI,,1338196177
RI0021886,BENJAMIN,ANDREW,DAVIS,,,FEMALE,,,,RI,,1703179343
RI0021887,KYLE,,BERGER,,,MALE,,,,RI,,1788898863
RI0021888,DAVID,WILLIAM,ROBERTSON,,,FEMALE,,,,RI,,1453279738
RI0021889,SUSAN,TYLER,KENNEDY,,,FEMALE,,,,RI,,1250956531
RI0021890,MICHAEL,ANDREW,ROGERS,,,FEMALE,,,,RI,,1106949152
RI0021891,ALBERT,,CRANE,,,FEMALE,,,,RI,,1438806178
RI0021892,VALERIE,STEPHEN,JONES,,,MALE,,,,RI,,1150033758
RI0021893,CAITLYN,,CARTER,,,MALE,,,,RI,,1568734572
RI0021894,BRUCE,,HOLLAND,,,FEMALE,,,,RI,,1611588954
RI0021895,RHONDA,REGINA,LAMBERT,,,FEMALE,,,,RI,,1427302830
RI0021896,JULIE,,BROWN,,,MALE,,,,RI,,1375506117
RI0021897,MATTHEW,,JONES,,,FEMALE,,,,RI,,1857925002
RI0021898,MICHAEL,,SHELTON,,,FEMALE,,,,RI,,1119426216
RI0021899,RICKY,,JOSEPH,,,MALE,,,,RI,,1478699194
RI0021900,BARBARA,NICOLE,WILLIAMS,,,FEMALE,,,,RI,,1728363480
RI0021901,RENEE,JUAN,LAMBERT,,,FEMALE,,,,RI,,1645641296
RI0021902,LEONARD,,HARRISON,,,FEMALE,,,,RI,,1092112157
RI0021903,CHARLES,ARTHUR,ENGLISH,,,FEMALE,,,,RI,,1496161317
RI0021904,ISAAC,KELLY,BASS,,,MALE,,,,RI,,1213092232
RI0021905,DONALD,,SMITH,,,FEMALE,,,,RI,,1440379816
RI0021906,AMANDA,DANIEL,HORNE,,,MALE,,,,RI,,1115532549
RI0021907,BRIAN,,WALLER,,,MALE,,,,RI,,1809123550
RI0021908,LINDSAY,,RODRIGUEZ,,,FEMALE,,,,RI,,1971958576
RI0021909,JONATHON,MARY,HUNTER,,,FEMALE,,,,RI,,1647212531
RI0021910,CHELSEA,,YOUNG,,,MALE,,,,RI,,1374214824
RI0021911,JENNIFER,,BUSH,,,MALE,,,,RI,,1424902191
RI0021912,DEANNA,JESSICA,LONG,,,MALE,,,,RI,,1202494173
RI0021913,PAM,JACOB,HUNTER,,,FEMALE,,,,RI,,1067619625
RI0021914,DEREK,,HAYES,,,FEMALE,,,,RI,,1038449659
RI0021915,JAMIE,,BECKER,,,FEMALE,,,,RI,,1328048776
RI0021916,MICHAEL,,JONES,,,MALE,,,,RI,,1797803262
RI0021917,CINDY,,BROWN,,,FEMALE,,,,RI,,1268655261
RI0021918,AMY,REBECCA,RICH,,,MALE,,,,RI,,1925012860
RI0021919,BRYAN,JEROME,MADDOX,,,MALE,,,,RI,,1292848853
RI0021920,BEVERLY,,WATTS,,,FEMALE,,,,RI,,1387982753
RI0021921,ERICA,ALICIA,LUCERO,,,MALE,,,,RI,,1965801859
RI0021922,CHRISTINE,ERICA,ROBERTS,,,MALE,,,,RI,,1554689158
RI0021923,KATHERINE,ISABELLA,FLORES,,,MALE,,,,RI,,1600579476
RI0021924,BRANDON,,BLAKE,,,FEMALE,,,,RI,,1769023529
RI0021925,ANDREW,,MEYER,,,FEMALE,,,,RI,,1395456570
RI0021926,THOMAS,VICKI,MARSH,,,FEMALE,,,,RI,,1649710816
RI0021927,JEAN,DEANNA,JOHNSON,,,MALE,,,,RI,,1536509788
RI0021928,JENNIFER,AMANDA,JENNINGS,,,FEMALE,,,,RI,,1803834472
RI0021929,MATTHEW,CAROLYN,WILLIAMS,,,FEMALE,,,,RI,,1513947549
RI0021930,DOUGLAS,THOMAS,AVERY,,,MALE,,,,RI,,1375621987
RI0021931,MATTHEW,TIMOTHY,GORDON,,,MALE,,,,RI,,1965783677
RI0021932,ADAM,,LARSON,,,FEMALE,,,,RI,,1276947487
RI0021933,ROBERT,,MEDINA,,,MALE,,,,RI,,1805888737
RI0021934,NATALIE,,OCONNOR,,,FEMALE,,,,RI,,1723918304
RI0021935,VICTORIA,MICHELLE,SMITH,,,FEMALE,,,,RI,,1760314815
RI0021936,MICHAEL,,MILLER,,,MALE,,,,RI,,1012776650
RI0021937,LINDSEY,CATHERINE,JONES,,,MALE,,,,RI,,1560079328
RI0021938,LAWRENCE,,WALKER,,,FEMALE,,,,RI,,1044846167
RI0021939,GARY,LOGAN,JENKINS,,,MALE,,,,RI,,1369510535
RI0021940,JANET,,TODD,,,MALE,,,,RI,,1000240019
RI0021941,REBECCA,,FLORES,,,FEMALE,,,,RI,,1361632346
RI0021942,ROBERT,,BENNETT,,,MALE,,,,RI,,1031333956
RI0021943,TANNER,,MCLAUGHLIN,,,FEMALE,,,,RI,,1163749802
RI0021944,MICHAEL,,RODRIGUEZ,,,MALE,,,,RI,,1154061643
RI0021945,GARY,THOMAS,GUTIERREZ,,,FEMALE,,,,RI,,1174196754
RI0021946,BRANDI,,GOMEZ,,,MALE,,,,RI,,1023551939
RI0021947,BRIAN,JULIA,KING,,,FEMALE,,,,RI,,1881275495
RI0021948,MICHELLE,,TODD,,,FEMALE,,,,RI,,1662803891
RI0021949,LARRY,TRACY,FORD,,,FEMALE,,,,RI,,1148862768
RI0021950,JOSEPH,,MARTINEZ,,,MALE,,,,RI,,1394108882
RI0021951,TAYLOR,LISA,BROWN,,,MALE,,,,RI,,1212945649
RI0021952,MATTHEW,ROBERT,OLSON,,,FEMALE,,,,RI,,1464291206
RI0021953,GARY,WILLIAM,ROBINSON,,,MALE,,,,RI,,1200367332
RI0021954,KATHRYN,LARRY,PALMER,,,MALE,,,,RI,,1656903651
RI0021955,LISA,,DUNN,,,MALE,,,,RI,,1412918320
RI0021956,JIMMY,,COOPER,,,MALE,,,,RI,,1830036091
RI0021957,JESSICA,,MAYS,,,FEMALE,,,,RI,,1854661027
RI0021958,MATTHEW,BRANDON,THOMAS,,,FEMALE,,,,RI,,1673559403
RI0021959,NATHANIEL,DEREK,ODOM,,,FEMALE,,,,RI,,1561342501
RI0021960,HEATHER,KELLY,WILLIAMS,,,MALE,,,,RI,,1973401348
RI0021961,RACHEL,MOLLY,COOK,,,FEMALE,,,,RI,,1883303686
RI0021962,EMILY,,ELLIOTT,,,MALE,,,,RI,,1694638307
RI0021963,MARK,,DUNCAN,,,MALE,,,,RI,,1231892646
RI0021964,GERALD,,COOK,,,MALE,,,,RI,,1410173865
RI0021965,FRANK,RAYMOND,MONROE,,,MALE,,,,RI,,1555370198
RI0021966,WALTER,,MADDEN,,,FEMALE,,,,RI,,1989525740
RI0021967,LESLIE,,JACOBSON,,,FEMALE,,,,RI,,1759751818
RI0021968,JAY,DONALD,HULL,,,FEMALE,,,,RI,,1510611976
RI0021969,THOMAS,GARY,HARRIS,,,FEMALE,,,,RI,,1828433721
RI0021970,KEITH,LYNN,HUNTER,,,FEMALE,,,,RI,,1402731515
RI0021971,LEONARD,BRENDA,MARTINEZ,,,FEMALE,,,,RI,,1861688868
RI0021972,NANCY,CRYSTAL,CONRAD,,,MALE,,,,RI,,1911844420
RI0021973,TIMOTHY,SEAN,WRIGHT,,,FEMALE,,,,RI,,1429346359
RI0021974,BILL,,GARRETT,,,FEMALE,,,,RI,,1169041331
RI0021975,RYAN,,PACHECO,,,FEMALE,,,,RI,,1105584390
RI0021976,ROBERT,DEANNA,LITTLE,,,MALE,,,,RI,,1107206668
RI0021977,NATALIE,,REYNOLDS,,,FEMALE,,,,RI,,1528087290
RI0021978,REBECCA,,MARTIN,,,MALE,,,,RI,,1147692980
RI0021979,KATHERINE,BRITTANY,EVERETT,,,MALE,,,,RI,,1262668271
RI0021980,JAMES,,GRIMES,,,FEMALE,,,,RI,,1546357790
RI0021981,JOSEPH,,AVERY,,,FEMALE,,,,RI,,1146648573
RI0021982,NEIL,NICOLAS,JACKSON,,,MALE,,,,RI,,1018581835
RI0021983,RICHARD,MARY,THOMAS,,,FEMALE,,,,RI,,1030436204
RI0021984,LISA,SHAWN,BROWN,,,MALE,,,,RI,,1842250109
RI0021985,DANIEL,GERALD,GRAHAM,,,FEMALE,,,,RI,,1194478573
RI0021986,CYNTHIA,,ROGERS,,,MALE,,,,RI,,1342520860
RI0021987,REBECCA,DAVID,SCOTT,,,MALE,,,,RI,,1543292490
RI0021988,DEBRA,,WEST,,,FEMALE,,,,RI,,1287407113
RI0021989,RANDALL,MICHELLE,TURNER,,,FEMALE,,,,RI,,1884702141
RI0021990,CASSANDRA,,GIBSON,,,FEMALE,,,,RI,,1141761198
RI0021991,GEORGE,,HUNTER,,,FEMALE,,,,RI,,1051415859
RI0021992,SARAH,,HOUSTON,,,FEMALE,,,,RI,,1899730279
RI0021993,JO,ANTHONY,MITCHELL,,,FEMALE,,,,RI,,1686602469
RI0021994,DANIEL,APRIL,BENTLEY,,,MALE,,,,RI,,1490957162
RI0021995,CHAD,DONALD,RICHARD,,,FEMALE,,,,RI,,1783194171
RI0021996,HOLLY,,BENITEZ,,,MALE,,,,RI,,1540522727
RI0021997,JOSE,,BROWN,,,FEMALE,,,,RI,,1779044492
RI0021998,SAMANTHA,ERIK,MILES,,,FEMALE,,,,RI,,1409227945
RI0021999,TABITHA,DAWN,FOX,,,FEMALE,,,,RI,,1751312124
RI0022000,ALEX,SHANNON,ORTIZ,,,FEMALE,,,,RI,,1856003112
RI0022001,LAUREN,JENNIFER,SCHMIDT,,,FEMALE,,,,RI,,1360950023
RI0022002,JEFFERY,,LEE,,,FEMALE,,,,RI,,1174005380
RI0022003,SHARI,MARTIN,MOLINA,,,MALE,,,,RI,,1379323170
RI0022004,JANET,JASON,ARNOLD,,,MALE,,,,RI,,1149734783
RI0022005,SABRINA,JUAN,FLORES,,,FEMALE,,,,RI,,1606953112
RI0022006,NICHOLAS,LISA,POWELL,,,FEMALE,,,,RI,,1715807761
RI0022007,KRISTINE,,OCHOA,,,FEMALE,,,,RI,,1334495905
RI0022008,DAVID,KEVIN,BELL,,,MALE,,,,RI,,1997034124
RI0022009,JESSICA,LORI,RIVERA,,,MALE,,,,RI,,1844371586
RI0022010,RICHARD,,KRAMER,,,MALE,,,,RI,,1561852534
RI0022011,CHRISTINA,DARLENE,COLEMAN,,,FEMALE,,,,RI,,1039996703
RI0022012,KRYSTAL,JOHN,WALKER,,,MALE,,,,RI,,1770232324
RI0022013,MARK,,WILSON,,,FEMALE,,,,RI,,1244820302
RI0022014,BRENDA,WILLIAM,JOHNSON,,,MALE,,,,RI,,1929238614
RI0022015,KRISTIN,JOSEPH,LONG,,,MALE,,,,RI,,1534494004
RI0022016,ANDREA,JARED,JACKSON,,,FEMALE,,,,RI,,1543997311
RI0022017,THOMAS,,BRYANT,,,MALE,,,,RI,,1907956040
RI0022018,MADELINE,DAWN,PORTER,,,FEMALE,,,,RI,,1119359574
RI0022019,LARRY,JARED,TURNER,,,MALE,,,,RI,,1723264833
RI0022020,MARK,,MENDOZA,,,FEMALE,,,,RI,,1547670608
RI0022021,BRYAN,LISA,SANCHEZ,,,FEMALE,,,,RI,,1217799116
RI0022022,CAROL,SARAH,BOWMAN,,,MALE,,,,RI,,1732159230
RI0022023,JAMES,,WATKINS,,,FEMALE,,,,RI,,1035328506
RI0022024,JOHN,SCOTT,WALKER,,,FEMALE,,,,RI,,1033978543
RI0022025,RICHARD,,CARNEY,,,FEMALE,,,,RI,,1856665624
RI0022026,TIMOTHY,MICHAEL,GONZALEZ,,,MALE,,,,RI,,1522912106
RI0022027,ELIZABETH,,KNAPP,,,MALE,,,,RI,,1300401211
RI0022028,SHAWN,,HANSON,,,MALE,,,,RI,,1961513528
RI0022029,RYAN,VICKI,HOWARD,,,FEMALE,,,,RI,,1898925290
RI0022030,THOMAS,SHARON,THOMAS,,,MALE,,,,RI,,1503379728
RI0022031,JOHN,,SHANNON,,,MALE,,,,RI,,1493356840
RI0022032,GWENDOLYN,TINA,BROWN,,,FEMALE,,,,RI,,1131824261
RI0022033,WILLIAM,VICTORIA,SMITH,,,MALE,,,,RI,,1399927363
RI0022034,JAMES,,SCOTT,,,MALE,,,,RI,,1655295020
RI0022035,ASHLEY,,DAY,,,MALE,,,,RI,,1959077689
RI0022036,TAYLOR,KEVIN,JOHNSON,,,FEMALE,,,,RI,,1414440493
RI0022037,JENNIFER,TINA,PHELPS,,,FEMALE,,,,RI,,1465780901
RI0022038,HARRY,,YANG,,,MALE,,,,RI,,1121168899
RI0022039,JONATHAN,,VANG,,,MALE,,,,RI,,1093134698
RI0022040,ALEXIS,,PERKINS,,,MALE,,,,RI,,1968301069
RI0022041,ELIZABETH,,THOMAS,,,FEMALE,,,,RI,,1013657638
RI0022042,MEGAN,THERESA,BALDWIN,,,FEMALE,,,,RI,,1251356858
RI0022043,ASHLEY,MORGAN,NGUYEN,,,FEMALE,,,,RI,,1371513081
RI0022044,TIMOTHY,,HUNTER,,,MALE,,,,RI,,1068284847
RI0022045,AMANDA,,JOHNSON,,,MALE,,,,RI,,1091946783
RI0022046,CHARLES,,JOSEPH,,,MALE,,,,RI,,1755550752
RI0022047,MICHAEL,CRAIG,SANTOS,,,FEMALE,,,,RI,,1843627211
RI0022048,TIMOTHY,,DAWSON,,,MALE,,,,RI,,1206105702
RI0022049,MELISSA,KATHERINE,WILLIAMS,,,MALE,,,,RI,,1250708199
RI0022050,MICHEAL,,SCOTT,,,FEMALE,,,,RI,,1535200894
RI0022051,ALAN,THOMAS,BROWN,,,MALE,,,,RI,,1187080797
RI0022052,DIANA,JOSHUA,TAYLOR,,,MALE,,,,RI,,1907663473
RI0022053,DUSTIN,DANIEL,JACKSON,,,FEMALE,,,,RI,,1487610840
RI0022054,PETER,,SMITH,,,FEMALE,,,,RI,,1619284170
RI0022055,LOUIS,JAMES,LYNCH,,,FEMALE,,,,RI,,1321615731
RI0022056,DAVID,KAYLA,WHITAKER,,,FEMALE,,,,RI,,1110924526
RI0022057,MELISSA,ELIZABETH,GARCIA,,,FEMALE,,,,RI,,1211077609
RI0022058,SCOTT,,PHILLIPS,,,MALE,,,,RI,,1470784661
RI0022059,TIMOTHY,PAUL,CURRY,,,FEMALE,,,,RI,,1028779988
RI0022060,TONI,,MARTINEZ,,,MALE,,,,RI,,1591938112
RI0022061,BRIAN,,CAMPBELL,,,MALE,,,,RI,,1861745538
RI0022062,JESSICA,,LAMB,,,FEMALE,,,,RI,,1310513356
RI0022063,CALEB,SHANE,WHITE,,,MALE,,,,RI,,1704955752
RI0022064,MICHELLE,,WEBB,,,MALE,,,,RI,,1396061492
RI0022065,TINA,,CASTILLO,,,MALE,,,,RI,,1679584952
RI0022066,ABIGAIL,,YATES,,,FEMALE,,,,RI,,1381012020
RI0022067,LYNN,,BEARD,,,MALE,,,,RI,,1976017999
RI0022068,TODD,,MORRIS,,,MALE,,,,RI,,1178873933
RI0022069,ANDREW,AMY,CONNER,,,FEMALE,,,,RI,,1831464388
RI0022070,ROGER,NICHOLAS,MOORE,,,FEMALE,,,,RI,,1090661638
